Cmax,AUC,t_half,Vmax,Km,Pfat
3.0000092122015705e+37,2.5916224694553417e+37,58.39260070272543,9.470842240827343,0.4250746662730198,32.561696100711096
2.165536352751312e+37,1.870745145510434e+37,78.64824987624081,5.712307785409532,0.6432198128054649,21.800869617625587
2.4039010643244435e+37,2.0766616273417778e+37,67.34939085011415,12.676790131292972,0.3693760076348154,28.934326217472776
1.8865458796745012e+37,1.6297332259972824e+37,83.33054339668465,10.042911008706172,0.3939103099144547,23.04545482315175
2.940568201052155e+37,2.540273073768346e+37,73.71842475212203,12.286248515604285,0.8195195423309088,18.284020881372832
2.3380989713901174e+37,2.0198170743676751e+37,78.77706983815614,7.6365801490676635,0.35853622178302313,24.072057950642677
2.704317704622711e+37,2.336183002152463e+37,70.71195887643822,13.18500404471209,0.34786489648722574,24.939628273244953
2.4414807012140195e+37,2.1091256047725424e+37,62.42528007063407,13.0482145722689,0.450076536764917,14.85049285434532
2.746698646420182e+37,2.3727946900740487e+37,80.97722925793741,10.615015305543611,0.680994102720951,20.179456640896163
2.691480134242078e+37,2.3250929909230486e+37,75.80375620180473,5.865037158919927,0.5415963893294121,22.602033015414356
1.7980338645488622e+37,1.5532702183893695e+37,78.97040189807211,9.758398424052654,0.4222852690359194,25.171346611352696
2.971984703846913e+37,2.567412895280711e+37,63.56718144485306,7.216797618275344,0.38113430371495066,28.638457473013613
2.650886192041824e+37,2.29002504103074e+37,81.3370075633285,7.084766264773025,0.32478272367742966,21.831696777349283
2.0722506669740439e+37,1.7901582998582162e+37,77.45911249994799,8.69948487642475,0.5612258009251248,29.240476377373998
2.7408858326513882e+37,2.3677731659024915e+37,85.23286313312983,9.27315277729599,0.4306219460103019,33.226568011419495
2.4407966892238563e+37,2.1085347063060067e+37,75.98546836180282,10.259258187993039,0.4085203248969275,21.174273773876198
2.7046874614130015e+37,2.336502424506919e+37,73.77983209014222,11.697081012593703,0.5882903517742829,18.509049312514527
2.0323390669929944e+37,1.7556798059648946e+37,77.51059247816357,8.911955691637193,0.532273869931319,37.263314709529
2.133344231095505e+37,1.8429352889662255e+37,83.74989686606152,25.42062010391646,0.5714828708629202,29.856629531683538
2.6125934482194235e+37,2.2569450308415705e+37,70.29449536502398,10.714589535776915,0.5662546398136363,28.561529080719627
2.0011040567990543e+37,1.7286967707385203e+37,80.15612731673716,11.34822196033289,0.4348637049050359,20.062351084311693
2.0865780641310118e+37,1.8025353299852536e+37,85.05202570105129,11.409375870743554,0.6074939548495288,27.396914514644443
2.9358895400083495e+37,2.536231311816824e+37,71.2808622453876,16.525965703946973,0.38057485250516,23.13752791480218
2.7124293420531066e+37,2.3431904145774607e+37,78.08225850583595,9.155868215018954,0.4911297185449284,18.454367725000402
2.5994601182393605e+37,2.2455995213222426e+37,80.44331253190435,8.984279544347265,0.5666685295247966,25.250111266466508
1.692199036119212e+37,1.461842526003069e+37,71.52463252835405,12.332445304608797,0.5554904040647222,27.585205446738236
2.3881130085155916e+37,2.0630227758286493e+37,68.43377621504666,8.540116421432272,0.4435891225928679,21.03779689471101
2.0232909608027007e+37,1.7478634048640542e+37,81.99345039223044,13.74350031801006,0.5833921407114323,28.662501184457014
2.4145569755073045e+37,2.0858669653593091e+37,80.89169106337037,6.63791812964393,0.45590698735531404,25.72732144169838
2.382767783514316e+37,2.0584051882688316e+37,65.32352995806883,7.343192110592644,0.3565378933673829,18.437819958385713
2.6381116946786724e+37,2.2789895167837836e+37,68.66146593915627,13.962729560685878,0.4373167376455663,17.768091447822325
2.5724769364349794e+37,2.2222895194805104e+37,66.60346642316154,9.54307384571769,0.43595379994235245,25.813031725359714
2.5530807089432944e+37,2.205533671269888e+37,75.16502100104165,11.624557820971361,0.4569920236284967,19.17613021544807
2.6634470629979607e+37,2.300876019512224e+37,60.00486602749895,7.48916579229588,0.39359417654228346,26.77941247775263
1.7141913246988677e+37,1.4808410374096242e+37,71.92170219151343,9.855102954916905,0.4720136571801912,20.780794026106978
2.6453146644140363e+37,2.285211957080651e+37,77.22876140014577,5.747291695220838,0.3963233360903673,18.533315935392746
1.9056299538024245e+37,1.6462194138121464e+37,70.90339109563658,8.228287498593751,0.39708213368308504,20.452075125122775
